x,y,LATITUDE,LONGITUDE,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,LAST_UPDATED,PROVINCE_CODE,ENG_PROVINCE_NAME,FRE_PROVINCE_NAME,LOCAL_YEAR,LOCAL_MONTH,NORMAL_MEAN_TEMPERATURE,MEAN_TEMPERATURE,DAYS_WITH_VALID_MEAN_TEMP,MIN_TEMPERATURE,DAYS_WITH_VALID_MIN_TEMP,MAX_TEMPERATURE,DAYS_WITH_VALID_MAX_TEMP,NORMAL_PRECIPITATION,TOTAL_PRECIPITATION,DAYS_WITH_VALID_PRECIP,DAYS_WITH_PRECIP_GE_1MM,NORMAL_SNOWFALL,TOTAL_SNOWFALL,DAYS_WITH_VALID_SNOWFALL,SNOW_ON_GROUND_LAST_DAY,NORMAL_SUNSHINE,BRIGHT_SUNSHINE,DAYS_WITH_VALID_SUNSHINE,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1997.6,1997-06,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1997,6,,,0,,0,,0,71,124,30,13,,0,30,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1997.7,1997-07,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1997,7,,,0,,0,,0,73.21,32.5,31,3,,0,31,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1997.8,1997-08,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1997,8,,,0,,0,,0,44.05,24.3,31,5,0.62,0,31,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1997.9,1997-09,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1997,9,,,0,,0,,0,37.49,45.8,30,6,1.29,4,30,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1997.10,1997-10,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1997,10,,,0,,0,,0,18.6,32.9,31,6,7.17,11.6,31,,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1997.11,1997-11,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1997,11,,,0,,0,,0,15.47,0,30,0,14.28,0,30,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1997.12,1997-12,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1997,12,,,0,,0,,0,14.92,1,31,1,14.53,1,31,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1998.1,1998-01,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1998,1,,,0,,0,,0,14.92,22.5,31,10,13.29,22.5,31,16,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1998.2,1998-02,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1998,2,,,0,,0,,0,10.82,2,28,1,10.77,2,28,,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1998.3,1998-03,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1998,3,,,0,,0,,0,15.32,4,31,3,13.19,4,31,,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1998.4,1998-04,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1998,4,,,0,,0,,0,24.17,14,30,3,7.98,0,30,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1998.5,1998-05,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1998,5,,,0,,0,,0,35.91,6.2,31,3,2.22,0,31,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1998.6,1998-06,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1998,6,,,0,,0,,0,71,72,30,8,,0,30,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1998.7,1998-07,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1998,7,,,0,,0,,0,73.21,112.9,31,11,,0,31,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1998.8,1998-08,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1998,8,,,0,,0,,0,44.05,13.7,31,2,0.62,0,31,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1998.9,1998-09,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1998,9,,,0,,0,,0,37.49,25.3,30,6,1.29,0,30,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1998.10,1998-10,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1998,10,,,0,,0,,0,18.6,16.4,31,6,7.17,0,31,,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1998.12,1998-12,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1998,12,,,0,,0,,0,14.92,5.5,15,2,14.53,5.5,15,,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1999.1,1999-01,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1999,1,,,0,,0,,0,14.92,51,31,12,13.29,51,31,,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1999.2,1999-02,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1999,2,,,0,,0,,0,10.82,5,28,1,10.77,5,28,,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1999.3,1999-03,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1999,3,,,0,,0,,0,15.32,16,31,3,13.19,16,31,,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1999.4,1999-04,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1999,4,,,0,,0,,0,24.17,44.4,30,5,7.98,13,30,,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1999.5,1999-05,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1999,5,,,0,,0,,0,35.91,75.3,31,11,2.22,0,31,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1999.6,1999-06,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1999,6,,,0,,0,,0,71,47.8,30,6,,0,30,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1999.7,1999-07,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1999,7,,,0,,0,,0,73.21,125.8,31,11,,0,31,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1999.8,1999-08,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1999,8,,,0,,0,,0,44.05,72.4,31,5,0.62,0,31,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1999.9,1999-09,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1999,9,,,0,,0,,0,37.49,1.4,30,1,1.29,0,30,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1999.10,1999-10,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1999,10,,,0,,0,,0,18.6,12,31,2,7.17,9,31,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1999.11,1999-11,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1999,11,,,0,,0,,0,15.47,2,30,1,14.28,0,30,,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.1999.12,1999-12,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,1999,12,,,0,,0,,0,14.92,8,31,2,14.53,8,31,,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.2000.2,2000-02,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,2000,2,,,0,,0,,0,10.82,7,29,3,10.77,7,29,,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.2000.3,2000-03,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,2000,3,,,0,,0,,0,15.32,9.5,31,3,13.19,9.5,31,,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.2000.4,2000-04,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,2000,4,,,0,,0,,0,24.17,13.5,30,6,7.98,8.5,30,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.2000.5,2000-05,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,2000,5,,,0,,0,,0,35.91,47.8,31,8,2.22,0,31,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.2000.6,2000-06,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,2000,6,,,0,,0,,0,71,35.8,30,10,,0,30,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.2000.7,2000-07,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,2000,7,,,0,,0,,0,73.21,64.6,31,8,,0,31,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.2000.8,2000-08,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,2000,8,,,0,,0,,0,44.05,66.7,31,9,0.62,0,31,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.2000.9,2000-09,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,2000,9,,,0,,0,,0,37.49,91.3,30,7,1.29,0,30,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.2000.10,2000-10,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,2000,10,,,0,,0,,0,18.6,2,31,1,7.17,0,31,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.2000.11,2000-11,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,2000,11,,,0,,0,,0,15.47,12.2,30,1,14.28,6.2,30,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.2000.12,2000-12,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,2000,12,,,0,,0,,0,14.92,22,31,5,14.53,22,31,,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.2001.1,2001-01,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,2001,1,,,0,,0,,0,14.92,5,31,2,13.29,5,31,,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.2001.2,2001-02,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,2001,2,,,0,,0,,0,10.82,15,28,6,10.77,15,28,,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.2001.3,2001-03,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,2001,3,,,0,,0,,0,15.32,1,31,1,13.19,1,31,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.2001.4,2001-04,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,2001,4,,,0,,0,,0,24.17,13.8,30,4,7.98,13,30,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.2001.5,2001-05,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,2001,5,,,0,,0,,0,35.91,15,31,5,2.22,0,31,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.2001.6,2001-06,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,2001,6,,,0,,0,,0,71,60.4,30,12,,0,30,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.2001.7,2001-07,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,2001,7,,,0,,0,,0,73.21,23.5,31,6,,0,31,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.2001.8,2001-08,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,2001,8,,,0,,0,,0,44.05,4.8,31,2,0.62,0,31,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.2001.9,2001-09,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,2001,9,,,0,,0,,0,37.49,24.4,30,5,1.29,0,30,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.2001.10,2001-10,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,2001,10,,,0,,0,,0,18.6,19.2,31,6,7.17,13,31,,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.2001.11,2001-11,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,2001,11,,,0,,0,,0,15.47,6.7,30,3,14.28,6.7,30,,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.2001.12,2001-12,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,2001,12,,,0,,0,,0,14.92,18.5,31,7,14.53,18.5,31,,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.2002.1,2002-01,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,2002,1,,,0,,0,,0,14.92,10,31,5,13.29,10,31,,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.2002.2,2002-02,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,2002,2,,,0,,0,,0,10.82,22.5,28,4,10.77,22.5,28,,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.2002.3,2002-03,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,2002,3,,,0,,0,,0,15.32,8.5,31,3,13.19,8.5,31,,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.2002.4,2002-04,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,2002,4,,,0,,0,,0,24.17,8.8,30,2,7.98,7.8,30,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.2002.5,2002-05,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,2002,5,,,0,,0,,0,35.91,25,31,3,2.22,13,31,0,,,,,
-110.53333333333333,52.25,52.250,-110.533,CADOGAN,3010991,1833.2002.6,2002-06,2014-07-31 11:49:21,AB,ALBERTA,ALBERTA,2002,6,,,0,,0,,0,71,78.7,30,11,,0,30,0,,,,,
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2007.9,2007-09,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2007,9,,8.78,20,-4.9,20,26.3,20,,5.7,19,2,,,0,,,,0,0,184.4
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2007.10,2007-10,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2007,10,,5.742857142857143,28,-9.3,31,24,28,,5.6,24,2,,,0,,,,0,0,343.2
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2007.11,2007-11,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2007,11,,-4.292592592592593,27,-22.9,30,10,27,,8.9,23,4,,,0,,,,0,0,601.9
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2007.12,2007-12,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2007,12,,-12.832258064516129,31,-27.5,31,1.8,31,,14.7,29,5,,,0,,,,0,0,955.8
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2008.1,2008-01,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2008,1,,-14.003333333333334,30,-41.3,31,5.5,30,,7.6,24,2,,,0,,,,0,0,960.1
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2008.2,2008-02,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2008,2,,-12.141379310344828,29,-34.3,29,6.3,29,,10.7,22,3,,,0,,,,0,0,874.1
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2008.3,2008-03,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2008,3,,-4.080645161290323,31,-18.5,31,10,31,,14.1,25,4,,,0,,,,0,0,684.5
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2008.4,2008-04,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2008,4,,1.53,30,-14.2,30,24.2,30,,38.9,27,6,,,0,,,,0,0,494.1
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2008.5,2008-05,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2008,5,,11.245161290322581,31,-3.1,31,27,31,,30,24,4,,,0,,,,0,0,209.4
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2008.6,2008-06,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2008,6,,14.95,30,4.2,30,33.9,30,,42.7,25,9,,,0,,,,0,11.4,102.9
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2008.7,2008-07,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2008,7,,17.3,31,5.5,31,32.9,31,,49.8,27,6,,,0,,,,0,20.4,42.1
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2008.8,2008-08,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2008,8,,17.27741935483871,31,4.5,31,36.2,31,,78.8,24,5,,,0,,,,0,47.6,70
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2008.9,2008-09,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2008,9,,11.50344827586207,29,-1.3,30,27.3,29,,4.3,23,2,,,0,,,,0,0,188.4
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2008.10,2008-10,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2008,10,,6.023333333333333,30,-9.5,31,27.5,30,,8.5,27,3,,,0,,,,0,0,359.3
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2008.11,2008-11,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2008,11,,-0.8133333333333334,30,-17.4,30,12.5,30,,3.2,29,1,,,0,,,,0,0,564.4
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2008.12,2008-12,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2008,12,,-17.489285714285714,28,-35.9,29,12.6,30,,12.9,24,5,,,0,,,,0,0,993.7
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2009.1,2009-01,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2009,1,,-12.832142857142857,28,-36,31,7.3,28,,4,22,2,,,0,,,,0,0,863.3
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2009.2,2009-02,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2009,2,,-11.45357142857143,28,-30.6,28,7.2,28,,11,26,3,,,0,,,,0,0,824.7
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2009.3,2009-03,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2009,3,,-8.893333333333333,30,-31.9,31,9.4,30,,6.1,26,1,,,0,,,,0,0,806.8
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2009.4,2009-04,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2009,4,,3.9033333333333333,30,-9.4,30,19.4,30,,18.5,30,5,,,0,,,,0,0,422.9
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2009.5,2009-05,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2009,5,,9.641935483870968,31,-3.4,31,26,31,,6.6,24,1,,,0,,,,0,0,259.1
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2009.6,2009-06,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2009,6,,14.66,30,-2.8,30,31.2,30,,60.6,21,6,,,0,,,,0,14.7,114.9
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2009.7,2009-07,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2009,7,,16.72258064516129,31,3.1,31,33,31,,25.2,28,4,,,0,,,,0,27.7,67.3
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2009.8,2009-08,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2009,8,,16.480645161290322,31,4.3,31,31.8,31,,26.4,24,4,,,0,,,,0,14.6,61.7
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2009.9,2009-09,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2009,9,,15.37,30,-2.3,30,34.8,30,,6.3,24,3,,,0,,,,0,21.1,100
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2009.10,2009-10,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2009,10,,1.7774193548387096,31,-10.5,31,16.3,31,,19.2,25,4,,,0,,,,0,0,502.9
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2009.11,2009-11,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2009,11,,0.6166666666666667,30,-10.8,30,16.4,30,,1.2,27,0,,,0,,,,0,0,521.5
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2009.12,2009-12,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2009,12,,-18.08,30,-38,30,-3,30,,8.7,25,1,,,0,,,,0,0,1082.4
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2010.1,2010-01,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2010,1,,-11.358620689655172,29,-35,31,5.4,29,,4.3,24,1,,,0,,,,0,0,851.4
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2010.2,2010-02,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2010,2,,-10.892857142857142,28,-28,28,1.7,28,,8.1,26,1,,,0,,,,0,0,809
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2010.3,2010-03,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2010,3,,1.5344827586206897,29,-13,30,20.4,29,,3.4,24,0,,,0,,,,0,0,477.5
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2010.4,2010-04,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2010,4,,5.555555555555555,27,-9.4,29,23.8,27,,62.6,22,5,,,0,,,,0,0,336
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2010.5,2010-05,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2010,5,,8.635483870967741,31,-2.2,31,29.9,31,,75.5,27,9,,,0,,,,0,4.7,295
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2010.6,2010-06,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2010,6,,14.958620689655172,29,0.9,29,29.1,30,,30.2,20,7,,,0,,,,0,8.9,97.1
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2010.7,2010-07,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2010,7,,16.76896551724138,29,3.4,29,29.2,30,,79.7,22,8,,,0,,,,0,16.3,52
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2010.8,2010-08,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2010,8,,15.24,30,0.8,30,31.7,31,,32,22,7,,,0,,,,0,8.9,91.7
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2010.9,2010-09,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2010,9,,9.446666666666667,30,-6,30,24.9,30,,12.8,25,4,,,0,,,,0,0,256.6
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2010.10,2010-10,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2010,10,,6.39,30,-11.4,31,26.2,30,,15.4,27,3,,,0,,,,0,0,348.3
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2010.11,2010-11,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2010,11,,-6.424137931034482,29,-32.7,30,15.2,29,,10.1,26,4,,,0,,,,0,0,708.3
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2010.12,2010-12,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2010,12,,-14.28,30,-27,31,1.7,30,,6.5,30,2,,,0,,,,0,0,968.4
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2011.1,2011-01,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2011,1,,-13.337931034482759,29,-33.6,30,5.7,29,,24.1,28,10,,,0,,,,0,0,908.8
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2011.2,2011-02,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2011,2,,-13.610714285714286,28,-33.9,28,6.8,28,,3.8,26,2,,,0,,,,0,0,885.1
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2011.3,2011-03,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2011,3,,-9.924137931034483,29,-33.5,31,5.2,29,,7.2,24,3,,,0,,,,0,0,809.8
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2011.4,2011-04,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2011,4,,2.5172413793103448,29,-8.6,30,18.2,29,,9.9,28,3,,,0,,,,0,0,449
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2011.5,2011-05,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2011,5,,10.993103448275862,29,-2.3,31,25.1,29,,4.3,26,1,,,0,,,,0,0,203.2
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2011.6,2011-06,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2011,6,,14.506666666666666,30,-0.3,30,29,30,,120.3,25,10,,,0,,,,0,6.6,111.4
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2011.7,2011-07,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2011,7,,17.383870967741935,31,7.2,31,32.4,31,,74.3,30,11,,,0,,,,0,25.8,44.9
-110.51000055555555,52.33416861111111,52.334,-110.510,CADOGAN AGCM,3010992,46470.2011.8,2011-08,2014-07-31 11:54:17,AB,ALBERTA,ALBERTA,2011,8,,16.73793103448276,29,3.7,30,32.1,29,,18.3,22,3,,,0,,,,0,15.3,51.9
